"ID" "year" "host" "country" "temp" "precipitation" "elevation" "gold" "silver" "bronze" "population" "GDP" "participate" "medals" "athletes" "time"
"263" 27 1988 0 "Cyprus " 59.9 54.7 1951 0 0 0 0.736477 0.7646 1 0 3 3
"264" 27 1992 0 "Cyprus " 59.9 54.7 1951 0 0 0 0.80066 1.131 1 0 4 4
"265" 27 1994 0 "Cyprus " 59.9 54.7 1951 0 0 0 0.837166 1.1618 1 0 1 5
"266" 27 1998 0 "Cyprus " 59.9 54.7 1951 0 0 0 0.90804 1.4069 1 0 1 6
"267" 27 2002 0 "Cyprus " 59.9 54.7 1951 0 0 0 0.979877 1.4862 1 0 1 7
"268" 27 2006 0 "Cyprus " 59.9 54.7 1951 0 0 0 1.048314 2.3864 1 0 1 8
"269" 27 2010 0 "Cyprus " 59.9 54.7 1951 0 0 0 1.103685 2.7889 1 0 2 9
"270" 27 2014 0 "Cyprus " 59.9 54.7 1951 0 0 0 1.128994 2.3864 1 0 2 10
"271" 28 1980 0 "Czech Republic " 32.7 23.5 1602 0 0 0 10.304193 NA 0 0 0 1
"272" 28 1984 0 "Czech Republic " 32.7 23.5 1602 0 0 0 10.330213 NA 0 0 0 2
"273" 28 1988 0 "Czech Republic " 32.7 23.5 1602 0 0 0 10.355276 NA 0 0 0 3
"274" 28 1992 0 "Czech Republic " 32.7 23.5 1602 0 0 NA 10.319123 0.3241 0 0 0 4
"275" 28 1994 0 "Czech Republic " 32.7 23.5 1602 0 0 0 10.333587 0.4449 1 0 63 5
"276" 28 1998 0 "Czech Republic " 32.7 23.5 1602 1 1 1 10.294373 0.6204 1 3 60 6
"277" 28 2002 0 "Czech Republic " 32.7 23.5 1602 1 2 0 10.196916 0.7691 1 3 76 7
"278" 28 2006 0 "Czech Republic " 32.7 23.5 1602 1 2 1 10.238905 1.4488 1 4 85 8
"279" 28 2010 0 "Czech Republic " 32.7 23.5 1602 2 0 4 10.47441 1.8949 1 6 92 9
"280" 28 2014 0 "Czech Republic " 32.7 23.5 1602 2 4 2 10.510785 1.4488 1 8 85 10
"281" 29 1980 0 "Czechoslovakia" 32.7 23.5 1602 0 0 1 10.304193 NA 1 1 41 1
"282" 29 1984 0 "Czechoslovakia" 32.7 23.5 1602 0 2 4 10.330213 NA 1 6 50 2
"283" 29 1988 0 "Czechoslovakia" 32.7 23.5 1602 0 1 2 10.355276 NA 1 3 62 3
"284" 29 1992 0 "Czechoslovakia" 32.7 23.5 1602 0 0 0 10.319123 0.3241 1 0 74 4
"285" 30 1980 0 "Denmark " 35.4 46 171 0 0 0 5.123027 1.3607 0 0 0 1
"286" 30 1984 0 "Denmark " 35.4 46 171 0 0 0 5.111619 1.1291 0 0 0 2
"287" 30 1988 0 "Denmark " 35.4 46 171 0 0 0 5.129516 2.2074 1 0 11 3
"288" 30 1992 0 "Denmark " 35.4 46 171 0 0 0 5.17137 2.9044 1 0 6 4
"289" 30 1994 0 "Denmark " 35.4 46 171 0 0 0 5.20618 2.9502 1 0 4 5
"290" 30 1998 0 "Denmark " 35.4 46 171 0 1 0 5.304219 3.2739 1 1 12 6
"291" 30 2002 0 "Denmark " 35.4 46 171 0 0 0 5.375931 3.2344 1 0 11 7
"292" 30 2006 0 "Denmark " 35.4 46 171 0 0 0 5.437272 5.0462 1 0 5 8
"293" 30 2010 0 "Denmark " 35.4 46 171 0 0 0 5.547683 5.6452 1 0 18 9
"294" 30 2014 0 "Denmark " 35.4 46 171 0 0 0 5.591572 5.0462 1 0 12 10
"295" 31 1980 0 "Dominica" 82.4 159 1447 0 0 0 0.075313 0.0785 0 0 0 1
"296" 31 1984 0 "Dominica" 82.4 159 1447 0 0 0 0.074215 0.1211 0 0 0 2
"297" 31 1988 0 "Dominica" 82.4 159 1447 0 0 0 0.071743 0.2004 0 0 0 3
"298" 31 1992 0 "Dominica" 82.4 159 1447 0 0 0 0.070978 0.2702 0 0 0 4
"299" 31 1994 0 "Dominica" 82.4 159 1447 0 0 0 0.071372 0.3019 0 0 0 5
"300" 31 1998 0 "Dominica" 82.4 159 1447 0 0 0 0.070295 0.3677 0 0 0 6
"301" 31 2002 0 "Dominica" 82.4 159 1447 0 0 0 0.069806 0.4684 0 0 0 7
"302" 31 2006 0 "Dominica" 82.4 159 1447 0 0 0 0.07069 0.5408 0 0 0 8
"303" 31 2010 0 "Dominica" 82.4 159 1447 0 0 0 0.071167 0.663 0 0 0 9
"304" 31 2014 0 "Dominica" 82.4 159 1447 0 0 0 0.071684 0.5408 1 0 2 10
"305" 32 1980 0 "East Germany" NA NA NA 9 7 7 5.825715 0.1138 1 23 53 1
"306" 32 1984 0 "East Germany" NA NA NA 9 9 6 6.381602 0.1619 1 24 57 2
"307" 32 1988 0 "East Germany" NA NA NA 9 10 6 6.953918 0.0773 1 25 56 3
"308" 33 1980 0 "Egypt" 66 5 2629 0 0 0 44.931971 0.051 0 0 0 1
"309" 33 1984 0 "Egypt" 66 5 2629 0 0 0 49.190419 0.0623 1 0 1 2
"310" 33 1988 0 "Egypt" 66 5 2629 0 0 0 54.011214 0.0649 0 0 0 3
"311" 33 1992 0 "Egypt" 66 5 2629 0 0 0 58.370712 0.0717 0 0 0 4
"312" 33 1994 0 "Egypt" 66 5 2629 0 0 0 60.231864 0.0862 0 0 0 5
"313" 33 1998 0 "Egypt" 66 5 2629 0 0 0 64.084443 0.1324 0 0 0 6
"314" 33 2002 0 "Egypt" 66 5 2629 0 0 0 68.302914 0.1286 0 0 0 7
"315" 33 2006 0 "Egypt" 66 5 2629 0 0 0 72.990754 0.1473 0 0 0 8
"316" 33 2010 0 "Egypt" 66 5 2629 0 0 0 78.075705 0.2804 0 0 0 9
"317" 33 2014 0 "Egypt" 66 5 2629 0 0 0 80.721874 0.1473 0 0 0 10
"318" 34 1980 0 "Estonia " 29.8 49 318 0 0 0 1.477219 NA 0 0 0 1
"319" 34 1984 0 "Estonia " 29.8 49 318 0 0 0 1.518617 NA 0 0 0 2
"320" 34 1988 0 "Estonia " 29.8 49 318 0 0 0 1.5619 NA 0 0 0 3
"321" 34 1992 0 "Estonia " 29.8 49 318 0 0 0 1.533091 NA 1 0 19 4
"322" 34 1994 0 "Estonia " 29.8 49 318 0 0 0 1.462514 0.2725 1 0 26 5
"323" 34 1998 0 "Estonia " 29.8 49 318 0 0 0 1.386156 0.4039 1 0 20 6
"324" 34 2002 0 "Estonia " 29.8 49 318 1 1 1 1.367508 0.5356 1 3 17 7
"325" 34 2006 0 "Estonia " 29.8 49 318 3 0 0 1.346035 1.2487 1 3 26 8
"326" 34 2010 0 "Estonia " 29.8 49 318 0 1 0 1.336887 1.4246 1 1 30 9
"327" 34 2014 0 "Estonia " 29.8 49 318 0 0 0 1.329301 1.2487 1 0 24 10
"328" 35 1980 0 "Ethiopia " 70 280 4533 0 0 0 35.241209 NA 0 0 0 1
"329" 35 1984 0 "Ethiopia " 70 280 4533 0 0 0 39.49361 0.0201 0 0 0 2
"330" 35 1988 0 "Ethiopia " 70 280 4533 0 0 0 44.916621 0.0238 0 0 0 3
"331" 35 1992 0 "Ethiopia " 70 280 4533 0 0 0 51.525658 0.02 0 0 0 4
"332" 35 1994 0 "Ethiopia " 70 280 4533 0 0 0 55.199953 0.0123 0 0 0 5
"333" 35 1998 0 "Ethiopia " 70 280 4533 0 0 0 62.353942 0.0123 0 0 0 6
"334" 35 2002 0 "Ethiopia " 70 280 4533 0 0 0 69.948344 0.011 0 0 0 7
"335" 35 2006 0 "Ethiopia " 70 280 4533 0 0 0 78.290649 0.0192 1 0 1 8
"336" 35 2010 0 "Ethiopia " 70 280 4533 0 0 0 87.095281 0.0302 1 0 1 9
"337" 35 2014 0 "Ethiopia " 70 280 4533 0 0 0 91.728849 0.0192 0 0 0 10
"338" 36 1980 0 "Fiji" 78.8 125 1324 0 0 0 0.635256 0.1893 0 0 0 1
"339" 36 1984 0 "Fiji" 78.8 125 1324 0 0 0 0.700394 0.1682 0 0 0 2
"340" 36 1988 0 "Fiji" 78.8 125 1324 0 0 0 0.722707 0.1536 1 0 1 3
"341" 36 1992 0 "Fiji" 78.8 125 1324 0 0 0 0.74434 0.2058 0 0 0 4
"342" 36 1994 0 "Fiji" 78.8 125 1324 0 0 0 0.765664 0.2384 1 0 1 5
"343" 36 1998 0 "Fiji" 78.8 125 1324 0 0 0 0.800616 0.2069 0 0 0 6
"344" 36 2002 0 "Fiji" 78.8 125 1324 0 0 0 0.816237 0.2258 1 0 1 7
"345" 36 2006 0 "Fiji" 78.8 125 1324 0 0 0 0.82806 0.3747 0 0 0 8
"346" 36 2010 0 "Fiji" 78.8 125 1324 0 0 0 0.860559 0.3748 0 0 0 9
"347" 36 2014 0 "Fiji" 78.8 125 1324 0 0 0 0.874742 0.3747 0 0 0 10
"348" 37 1980 0 "Finland " 29.7 52 1328 1 5 3 4.779535 1.1091 1 9 53 1
"349" 37 1984 0 "Finland " 29.7 52 1328 4 3 6 4.881803 1.0676 1 13 45 2
"350" 37 1988 0 "Finland " 29.7 52 1328 4 1 2 4.946481 2.1668 1 7 60 3
"351" 37 1992 0 "Finland " 29.7 52 1328 3 1 3 5.041992 2.1851 1 7 62 4
"352" 37 1994 0 "Finland " 29.7 52 1328 0 1 5 5.088333 1.9777 1 6 61 5
"353" 37 1998 0 "Finland " 29.7 52 1328 2 4 6 5.153498 2.518 1 12 85 6
"354" 37 2002 0 "Finland " 29.7 52 1328 4 2 1 5.200598 2.5994 1 7 98 7
"355" 37 2006 0 "Finland " 29.7 52 1328 0 6 3 5.266268 3.9487 1 9 102 8
"356" 37 2010 0 "Finland " 29.7 52 1328 0 1 4 5.363352 4.4134 1 5 95 9
"357" 37 2014 0 "Finland " 29.7 52 1328 1 3 1 5.413971 3.9487 1 5 103 10
"358" 38 1980 0 "France " 45 51 4807 0 0 1 55.22467 1.25 1 1 22 1
"359" 38 1984 0 "France " 45 51 4807 0 1 2 56.489874 0.9235 1 3 32 2
"360" 38 1988 0 "France " 45 51 4807 1 0 1 57.803824 1.732 1 2 92 3
"361" 38 1992 1 "France " 45 51 4807 3 5 1 58.849212 2.333 1 9 109 4
"362" 38 1994 0 "France " 45 51 4807 0 1 4 59.325793 2.3059 1 5 98 5
"363" 38 1998 0 "France " 45 51 4807 2 1 5 60.185178 2.4406 1 8 106 6
"364" 38 2002 0 "France " 45 51 4807 4 5 2 61.803229 2.3494 1 11 114 7
"365" 38 2006 0 "France " 45 51 4807 3 2 4 63.617975 3.5457 1 9 89 8
"366" 38 2010 0 "France " 45 51 4807 2 3 6 65.031235 3.9443 1 11 108 9
"367" 38 2014 0 "France " 45 51 4807 4 4 7 65.696689 3.5457 1 15 105 10
"368" 39 1980 0 "Georgia " 42.6 20 5201 0 0 0 4.4677 NA 0 0 0 1
"369" 39 1984 0 "Georgia " 42.6 20 5201 0 0 0 4.6222 NA 0 0 0 2
"370" 39 1988 0 "Georgia " 42.6 20 5201 0 0 0 4.7907 NA 0 0 0 3
"371" 39 1992 0 "Georgia " 42.6 20 5201 0 0 0 4.8735 0.0757 0 0 0 4
"372" 39 1994 0 "Georgia " 42.6 20 5201 0 0 0 4.8616 0.0517 1 0 5 5
"373" 39 1998 0 "Georgia " 42.6 20 5201 0 0 0 4.4873 0.0805 1 0 4 6
"374" 39 2002 0 "Georgia " 42.6 20 5201 0 0 0 4.357 0.0779 1 0 4 7
"375" 39 2006 0 "Georgia " 42.6 20 5201 0 0 0 4.398 0.1765 1 0 3 8
"376" 39 2010 0 "Georgia " 42.6 20 5201 0 0 0 4.4528 0.2614 1 0 8 9
"377" 39 2014 0 "Georgia " 42.6 20 5201 0 0 0 4.4907 0.1765 1 0 4 10
"378" 40 1980 0 "Germany " 37.2 42.3 2963 0 0 0 78.288576 1.1746 0 0 0 1
"379" 40 1984 0 "Germany " 37.2 42.3 2963 0 0 0 77.858685 0.9012 0 0 0 2
"380" 40 1988 0 "Germany " 37.2 42.3 2963 0 0 0 78.144619 1.7352 0 0 0 3
"381" 40 1992 0 "Germany " 37.2 42.3 2963 10 10 6 80.624598 2.5605 1 26 111 4
"382" 40 1994 0 "Germany " 37.2 42.3 2963 9 7 8 81.438348 2.6376 1 24 112 5
"383" 40 1998 0 "Germany " 37.2 42.3 2963 12 9 8 82.047195 2.6548 1 29 125 6
"384" 40 2002 0 "Germany " 37.2 42.3 2963 12 16 8 82.488495 2.4326 1 36 157 7
"385" 40 2006 0 "Germany " 37.2 42.3 2963 11 12 6 82.376451 3.5238 1 29 164 8
"386" 40 2010 0 "Germany " 37.2 42.3 2963 10 13 7 81.77693 4.0408 1 30 153 9
"387" 40 2014 0 "Germany " 37.2 42.3 2963 8 6 5 80.425823 3.5238 1 19 153 10
"388" 41 1980 0 "Ghana " 81 46 885 0 0 0 10.802497 0.0412 0 0 0 1
"389" 41 1984 0 "Ghana " 81 46 885 0 0 0 12.311805 0.0358 0 0 0 2
"390" 41 1988 0 "Ghana " 81 46 885 0 0 0 13.853171 0.0375 0 0 0 3
"391" 41 1992 0 "Ghana " 81 46 885 0 0 0 15.471695 0.0415 0 0 0 4
"392" 41 1994 0 "Ghana " 81 46 885 0 0 0 16.339278 0.0333 0 0 0 5
"393" 41 1998 0 "Ghana " 81 46 885 0 0 0 17.96883 0.0416 0 0 0 6
"394" 41 2002 0 "Ghana " 81 46 885 0 0 0 19.786307 0.0312 0 0 0 7
"395" 41 2006 0 "Ghana " 81 46 885 0 0 0 21.947779 0.093 0 0 0 8
"396" 41 2010 0 "Ghana " 81 46 885 0 0 0 24.262901 0.1326 1 0 1 9
"397" 41 2014 0 "Ghana " 81 46 885 0 0 0 25.366462 0.093 0 0 0 10
"398" 42 1980 0 "Great Britain " 46.9 51.6 1343 1 0 0 56.314216 0.9623 1 1 48 1
"399" 42 1984 0 "Great Britain " 46.9 51.6 1343 1 0 0 56.422072 0.7778 1 1 30 2
"400" 42 1988 0 "Great Britain " 46.9 51.6 1343 0 0 0 56.928327 1.4951 1 0 70 3
"401" 42 1992 0 "Great Britain " 46.9 51.6 1343 0 0 0 57.580402 1.9212 1 0 49 4
"402" 42 1994 0 "Great Britain " 46.9 51.6 1343 0 0 2 57.865745 1.8664 1 2 32 5
"403" 42 1998 0 "Great Britain " 46.9 51.6 1343 0 0 1 58.487141 2.5266 1 1 34 6
"404" 42 2002 0 "Great Britain " 46.9 51.6 1343 1 0 1 59.362051 2.7305 1 2 49 7
"405" 42 2006 0 "Great Britain " 46.9 51.6 1343 0 1 0 60.828396 4.082 1 1 40 8
"406" 42 2010 0 "Great Britain " 46.9 51.6 1343 1 0 0 62.747868 3.6425 1 1 52 9
"407" 42 2014 0 "Great Britain " 46.9 51.6 1343 1 1 2 63.612729 4.082 1 4 56 10
"408" 43 1980 0 "Greece " 55.9 56.9 2917 0 0 0 9.642505 0.562 1 0 3 1
"409" 43 1984 0 "Greece " 55.9 56.9 2917 0 0 0 9.895801 0.4627 1 0 6 2
"410" 43 1988 0 "Greece " 55.9 56.9 2917 0 0 0 10.036983 0.7245 1 0 7 3
"411" 43 1992 0 "Greece " 55.9 56.9 2917 0 0 0 10.369866 1.0687 1 0 8 4
"412" 43 1994 0 "Greece " 55.9 56.9 2917 0 0 0 10.553035 1.0536 1 0 9 5
"413" 43 1998 0 "Greece " 55.9 56.9 2917 0 0 0 10.83488 1.2485 1 0 13 6
"414" 43 2002 0 "Greece " 55.9 56.9 2917 0 0 0 10.987543 1.3292 1 0 10 7
"415" 43 2006 0 "Greece " 55.9 56.9 2917 0 0 0 11.14846 2.3475 1 0 5 8
"416" 43 2010 0 "Greece " 55.9 56.9 2917 0 0 0 11.307502 2.602 1 0 7 9
"417" 43 2014 0 "Greece " 55.9 56.9 2917 0 0 0 11.092771 2.3475 1 0 7 10
"418" 44 1980 0 "Guam" 86.3 100.6 406 0 0 0 0.104131 NA 0 0 0 1
"419" 44 1984 0 "Guam" 86.3 100.6 406 0 0 0 0.113961 NA 0 0 0 2
"420" 44 1988 0 "Guam" 86.3 100.6 406 0 0 0 0.124677 NA 1 0 1 3
"421" 45 1980 0 "Guatemala" 75 6.6 4211 0 0 0 7.001101 0.1125 0 0 0 1
"422" 45 1984 0 "Guatemala" 75 6.6 4211 0 0 0 7.73121 0.1225 0 0 0 2
"423" 45 1988 0 "Guatemala" 75 6.6 4211 0 0 0 8.491594 0.0923 1 0 1 3
"424" 46 1980 0 "Honduras" 77.7 9.9 2870 0 0 0 3.635862 0.0706 0 0 0 1
"425" 46 1984 0 "Honduras" 77.7 9.9 2870 0 0 0 4.111424 0.0807 0 0 0 2
"426" 46 1988 0 "Honduras" 77.7 9.9 2870 0 0 0 4.631575 0.0857 0 0 0 3
"427" 46 1992 0 "Honduras" 77.7 9.9 2870 0 0 0 5.180884 0.066 1 0 1 4
"428" 46 1994 0 "Honduras" 77.7 9.9 2870 0 0 0 5.457189 0.0629 0 0 0 5
"429" 46 1998 0 "Honduras" 77.7 9.9 2870 0 0 0 5.980152 0.087 0 0 0 6
"430" 46 2002 0 "Honduras" 77.7 9.9 2870 0 0 0 6.495801 0.1197 0 0 0 7
"431" 46 2006 0 "Honduras" 77.7 9.9 2870 0 0 0 7.037428 0.1541 0 0 0 8
"432" 46 2010 0 "Honduras" 77.7 9.9 2870 0 0 0 7.621204 0.2064 0 0 0 9
"433" 46 2014 0 "Honduras" 77.7 9.9 2870 0 0 0 7.935846 0.1541 0 0 0 10
"434" 47 1980 0 "Hong Kong " 65.5 24.7 958 0 0 0 5.0631 0.57 0 0 0 1
"435" 47 1984 0 "Hong Kong " 65.5 24.7 958 0 0 0 5.3979 0.6208 0 0 0 2
"436" 47 1988 0 "Hong Kong " 65.5 24.7 958 0 0 0 5.6276 1.061 0 0 0 3
"437" 47 1992 0 "Hong Kong " 65.5 24.7 958 0 0 0 5.8005 1.7976 0 0 0 4
"438" 47 1994 0 "Hong Kong " 65.5 24.7 958 0 0 0 6.0354 2.2503 0 0 0 5
"439" 47 1998 0 "Hong Kong " 65.5 24.7 958 0 0 0 6.5437 2.5809 0 0 0 6
"440" 47 2002 0 "Hong Kong " 65.5 24.7 958 0 0 0 6.7441 2.4666 1 0 2 7
"441" 47 2006 0 "Hong Kong " 65.5 24.7 958 0 0 0 6.8571 2.8224 1 0 1 8
"442" 47 2010 0 "Hong Kong " 65.5 24.7 958 0 0 0 7.0242 3.2558 1 0 1 9
"443" 47 2014 0 "Hong Kong " 65.5 24.7 958 0 0 0 7.1546 2.8224 1 0 1 10
"444" 48 1980 0 "Hungary " 37.2 38.5 1014 0 1 0 10.711122 0.2069 1 1 3 1
"445" 48 1984 0 "Hungary " 37.2 38.5 1014 0 0 0 10.668095 0.1909 1 0 9 2
"446" 48 1988 0 "Hungary " 37.2 38.5 1014 0 0 0 10.596487 0.2696 1 0 6 3
"447" 48 1992 0 "Hungary " 37.2 38.5 1014 0 0 0 10.369341 0.3666 1 0 24 4
"448" 48 1994 0 "Hungary " 37.2 38.5 1014 0 0 0 10.343355 0.4096 1 0 16 5
"449" 48 1998 0 "Hungary " 37.2 38.5 1014 0 0 0 10.26657 0.4671 1 0 17 6
"450" 48 2002 0 "Hungary " 37.2 38.5 1014 0 0 0 10.158608 0.6535 1 0 25 7
"451" 48 2006 0 "Hungary " 37.2 38.5 1014 0 0 0 10.07137 1.1174 1 0 20 8
"452" 48 2010 0 "Hungary " 37.2 38.5 1014 0 0 0 10.000023 1.275 1 0 16 9
"453" 48 2014 0 "Hungary " 37.2 38.5 1014 0 0 0 9.920362 1.1174 1 0 16 10
"454" 49 1980 0 "Iceland " 25 80.6 2110 0 0 0 0.228138 1.4602 1 0 6 1
"455" 49 1984 0 "Iceland " 25 80.6 2110 0 0 0 0.239511 1.1782 1 0 5 2
"456" 49 1988 0 "Iceland " 25 80.6 2110 0 0 0 0.24974 2.409 1 0 3 3
"457" 49 1992 0 "Iceland " 25 80.6 2110 0 0 0 0.261057 2.6722 1 0 5 4
"458" 49 1994 0 "Iceland " 25 80.6 2110 0 0 0 0.266021 2.3663 1 0 5 5
"459" 49 1998 0 "Iceland " 25 80.6 2110 0 0 0 0.274047 3.0257 1 0 7 6
"460" 49 2002 0 "Iceland " 25 80.6 2110 0 0 0 0.287523 3.0979 1 0 6 7
"461" 49 2006 0 "Iceland " 25 80.6 2110 0 0 0 0.303782 5.4814 1 0 5 8
"462" 49 2010 0 "Iceland " 25 80.6 2110 0 0 0 0.318041 3.9507 1 0 4 9
"463" 49 2014 0 "Iceland " 25 80.6 2110 0 0 0 0.320716 5.4814 1 0 5 10
"464" 50 1980 0 "India " 87.1 0.6 8598 0 0 0 698.965575 0.0271 0 0 0 1
"465" 50 1984 0 "India " 87.1 0.6 8598 0 0 0 764.749394 0.0282 0 0 0 2
"466" 50 1988 0 "India " 87.1 0.6 8598 0 0 0 833.83351 0.0362 1 0 3 3
"467" 50 1992 0 "India " 87.1 0.6 8598 0 0 0 903.749636 0.0324 1 0 2 4
"468" 50 1994 0 "India " 87.1 0.6 8598 0 0 0 938.45255 0.0355 0 0 0 5
"469" 50 1998 0 "India " 87.1 0.6 8598 0 0 0 1007.746556 0.0425 1 0 1 6
"470" 50 2002 0 "India " 87.1 0.6 8598 0 0 0 1076.705723 0.0487 1 0 1 7
"471" 50 2006 0 "India " 87.1 0.6 8598 0 0 0 1143.28935 0.083 1 0 4 8
"472" 50 2010 0 "India " 87.1 0.6 8598 0 0 0 1205.624648 0.1417 1 0 3 9
"473" 50 2014 0 "India " 87.1 0.6 8598 0 0 0 1236.686732 0.083 1 0 3 10
"474" 51 1980 0 "Iran " 43 63.1 5671 0 0 0 38.88952 0.2315 0 0 0 1
"475" 51 1984 0 "Iran " 43 63.1 5671 0 0 0 45.672219 0.3351 0 0 0 2
"476" 51 1988 0 "Iran " 43 63.1 5671 0 0 0 53.250434 0.2184 0 0 0 3
"477" 51 1992 0 "Iran " 43 63.1 5671 0 0 0 58.307457 NA 0 0 0 4
"478" 51 1994 0 "Iran " 43 63.1 5671 0 0 0 59.663107 0.1125 0 0 0 5
"479" 51 1998 0 "Iran " 43 63.1 5671 0 0 0 63.713397 0.1611 1 0 1 6
"480" 51 2002 0 "Iran " 43 63.1 5671 0 0 0 67.727274 0.1719 1 0 2 7
"481" 51 2006 0 "Iran " 43 63.1 5671 0 0 0 70.976584 0.314 1 0 2 8
"482" 51 2010 0 "Iran " 43 63.1 5671 0 0 0 74.462314 0.5675 1 0 4 9
"483" 51 2014 0 "Iran " 43 63.1 5671 0 0 0 76.424443 0.314 1 0 5 10
"484" 52 1980 0 "Ireland " 47.8 62.6 1041 0 0 0 3.4128 0.6258 0 0 0 1
"485" 52 1984 0 "Ireland " 47.8 62.6 1041 0 0 0 3.532423 0.559 0 0 0 2
"486" 52 1988 0 "Ireland " 47.8 62.6 1041 0 0 0 3.524949 1.0523 0 0 0 3
"487" 52 1992 0 "Ireland " 47.8 62.6 1041 0 0 0 3.55843 1.5432 1 0 4 4
"488" 52 1994 0 "Ireland " 47.8 62.6 1041 0 0 0 3.590386 1.5617 0 0 0 5
"489" 52 1998 0 "Ireland " 47.8 62.6 1041 0 0 0 3.712696 2.375 1 0 6 6
"490" 52 2002 0 "Ireland " 47.8 62.6 1041 0 0 0 3.931947 3.1286 1 0 6 7
"491" 52 2006 0 "Ireland " 47.8 62.6 1041 0 0 0 4.274137 5.2119 1 0 4 8
"492" 52 2010 0 "Ireland " 47.8 62.6 1041 0 0 0 4.560155 4.5917 1 0 7 9
"493" 52 2014 0 "Ireland " 47.8 62.6 1041 0 0 0 4.586897 5.2119 1 0 5 10
"494" 53 1980 0 "Israel " 53.2 133.2 1208 0 0 0 3.878 0.5617 0 0 0 1
"495" 53 1984 0 "Israel " 53.2 133.2 1208 0 0 0 4.159 0.6262 0 0 0 2
"496" 53 1988 0 "Israel " 53.2 133.2 1208 0 0 0 4.442 0.9881 0 0 0 3
"497" 53 1992 0 "Israel " 53.2 133.2 1208 0 0 0 5.123 1.2838 0 0 0 4
"498" 53 1994 0 "Israel " 53.2 133.2 1208 0 0 0 5.399 1.383 1 0 1 5
"499" 53 1998 0 "Israel " 53.2 133.2 1208 0 0 0 5.971 1.8392 1 0 3 6
"500" 53 2002 0 "Israel " 53.2 133.2 1208 0 0 0 6.57 1.7195 1 0 5 7
"501" 53 2006 0 "Israel " 53.2 133.2 1208 0 0 0 7.0537 2.1405 1 0 5 8
"502" 53 2010 0 "Israel " 53.2 133.2 1208 0 0 0 7.6236 3.0389 1 0 3 9
"503" 53 2014 0 "Israel " 53.2 133.2 1208 0 0 0 7.9105 2.1405 1 0 5 10
"504" 54 1980 0 "Italy " 53.4 66.9 4748 0 2 0 56.433883 0.8148 1 2 46 1
"505" 54 1984 0 "Italy " 53.4 66.9 4748 2 0 0 56.576718 0.7457 1 2 74 2
"506" 54 1988 0 "Italy " 53.4 66.9 4748 2 1 2 56.629288 1.517 1 5 85 3
"507" 54 1992 0 "Italy " 53.4 66.9 4748 4 6 4 56.797087 2.2395 1 14 107 4
"508" 54 1994 0 "Italy " 53.4 66.9 4748 7 5 8 56.8434 1.8632 1 20 104 5
"509" 54 1998 0 "Italy " 53.4 66.9 4748 2 6 2 56.906744 2.1519 1 10 112 6
"510" 54 2002 0 "Italy " 53.4 66.9 4748 4 4 5 57.157406 2.1435 1 13 112 7
"511" 54 2006 1 "Italy " 53.4 66.9 4748 5 0 6 58.941499 3.1777 1 11 184 8
"512" 54 2010 0 "Italy " 53.4 66.9 4748 1 1 3 60.483385 3.3982 1 5 109 9
"513" 54 2014 0 "Italy " 53.4 66.9 4748 0 2 6 59.539717 3.1777 1 8 113 10
"514" 55 1980 0 "Jamaica " 86.5 18 2256 0 0 0 2.133 0.1256 0 0 0 1
"515" 55 1984 0 "Jamaica " 86.5 18 2256 0 0 0 2.2799 0.1041 0 0 0 2
"516" 55 1988 0 "Jamaica " 86.5 18 2256 0 0 0 2.3564 0.1625 1 0 6 3
"517" 55 1992 0 "Jamaica " 86.5 18 2256 0 0 0 2.423044 0.1459 1 0 5 4
"518" 55 1994 0 "Jamaica " 86.5 18 2256 0 0 0 2.460002 0.2007 1 0 4 5
"519" 55 1998 0 "Jamaica " 86.5 18 2256 0 0 0 2.55678 0.3419 1 0 6 6
"520" 55 2002 0 "Jamaica " 86.5 18 2256 0 0 0 2.615253 0.3716 1 0 2 7
"521" 55 2006 0 "Jamaica " 86.5 18 2256 0 0 0 2.653042 0.4487 0 0 0 8
"522" 55 2010 0 "Jamaica " 86.5 18 2256 0 0 0 2.690824 0.4907 1 0 1 9
"523" 55 2014 0 "Jamaica " 86.5 18 2256 0 0 0 2.707805 0.4487 1 0 2 10
"524" 56 1980 0 "Japan " 49.8 52.3 3776 0 1 0 116.782 0.9308 1 1 50 1
"525" 56 1984 0 "Japan " 49.8 52.3 3776 0 1 0 120.018 1.0787 1 1 39 2
"526" 56 1988 0 "Japan " 49.8 52.3 3776 0 0 1 122.613 2.4593 1 1 63 3
"527" 56 1992 0 "Japan " 49.8 52.3 3776 1 2 4 124.229 3.1014 1 7 60 4
"528" 56 1994 0 "Japan " 49.8 52.3 3776 1 2 2 124.961 3.8815 1 5 57 5
"529" 56 1998 1 "Japan " 49.8 52.3 3776 5 1 4 126.41 3.0967 1 10 156 6
"530" 56 2002 0 "Japan " 49.8 52.3 3776 0 1 1 127.445 3.1236 1 2 103 7
"531" 56 2006 0 "Japan " 49.8 52.3 3776 1 0 0 127.756 3.4102 1 1 112 8
"532" 56 2010 0 "Japan " 49.8 52.3 3776 0 3 2 127.450459 4.3118 1 5 94 9
"533" 56 2014 0 "Japan " 49.8 52.3 3776 1 4 3 127.561489 3.4102 1 8 113 10
"534" 57 1980 0 "Kazakhstan " 33.3 34 6995 0 0 0 14.898332 NA 0 0 0 1
